Left,Right
13,689
129,677
147,1521
7,1432
117,178
27,982
121,1273
149,1261
67,884
32,1202
144,1472
64,1533
34,490
75,876
46,197
85,1541
134,1520
52,1446
42,360
133,1435
41,1444
101,1032
117,165
129,224
79,1322
116,1265
39,1474
71,1446
88,770
114,957
134,525
126,1303
138,776
137,967
146,1603
81,370
122,253
141,935
23,257
37,1647
65,984
111,881
113,1325
45,757
66,1564
75,886
10,1425
11,905
101,699
87,611
92,1486
23,1080
116,949
146,1308
50,283
71,1013
31,1088
13,959
91,520
51,367
86,496
17,433
40,1464
121,379
104,1343
30,307
74,1225
86,569
127,867
43,1442
116,1246
50,592
26,259
96,920
114,909
84,1393
137,432
81,1284
9,157
124,1055
35,630
69,1523
9,316
34,336
137,753
117,637
142,284
98,784
69,1269
148,1577
58,809
135,1252
144,1419
91,1305
84,997
69,1549
17,352
49,499
95,811
104,584
8,1465
42,1600
137,1615
48,1328
38,1644
13,1587
76,866
1,969
141,682
88,343
27,996
127,425
43,824
76,157
124,859
39,611
28,1539
100,465
15,659
84,1316
74,250
62,973
93,1088
145,886
48,738
105,1338
22,449
22,1508
116,393
91,1220
61,1385
143,1558
16,1567
79,717
32,1236
64,761
27,1432
26,1193
20,656
129,1513
128,918
36,1008
93,1449
148,1247
52,909
64,911
33,1388
121,1048
108,1114
79,959
143,484
119,517
112,188
140,252
117,180
71,445
135,484
99,1262
19,712
33,1452
4,1600
40,1631
135,1323
107,622
121,1030
145,687
41,1188
33,287
128,256
49,376
110,945
46,1208
6,373
132,939
80,1561
125,1619
34,614
125,862
125,738
147,1166
79,1281
47,330
20,670
79,1277
147,523
26,1119
116,193
128,423
117,1269
140,579
45,239
82,1494
134,394
57,784
97,1034
135,1089
73,1579
92,1090
74,1610
11,1397
123,1426
61,797
127,1565
74,703
92,1183
9,1060
79,846
90,801
18,1522
79,1348
132,382
76,1052
96,1375
20,1234
95,1083
121,1236
58,1197
135,854
44,830
48,233
5,937
110,542
68,1288
52,724
4,1447
51,1088
124,1307
122,662
20,396
34,153
146,1246
74,873
81,1505
80,229
53,539
37,932
62,451
92,522
111,1007
50,1529
31,468
129,1437
82,1464
2,691
26,677
97,1229
25,529
65,981
58,664
13,1649
50,810
119,400
13,660
5,1140
33,1308
97,1522
39,1005
132,1090
130,392
121,304
138,342
5,927
19,344
72,752
114,1293
52,1155
120,1201
24,382
17,590
60,487
142,994
128,989
10,1409
139,1312
135,408
131,680
63,707
90,976
4,995
146,220
9,1155
118,1589
58,484
122,1371
67,1562
73,374
81,202
126,565
119,770
133,805
48,439
51,1539
131,1200
80,613
40,1224
127,552
116,1206
61,1002
149,668
5,1055
11,281
69,1624
121,961
132,769
18,520
44,1134
64,213
7,1031
7,1275
85,526
100,969
38,1109
130,157
92,1323
73,1195
125,879
36,918
90,601
97,1583
22,1462
38,674
132,179
9,1458
57,1053
43,463
24,1464
149,1183
130,1307
37,636
90,416
95,1375
136,842
62,847
74,951
116,457
146,1645
1,578
89,735
60,806
46,902
112,642
97,1054
145,1589
108,320
112,760
45,1616
26,1213
149,746
30,1505
61,284
59,1530
94,849
149,1585
109,1165
52,1569
93,1041
119,545
97,1433
86,1399
56,1363
36,803
113,326
124,1214
110,324
139,429
87,774
49,1151
71,881
135,704
56,1541
140,1303
69,1046
137,822
116,369
134,1466
83,1379
132,892
16,1098
13,1386
144,1335
92,168
125,1146
131,1492
23,632
9,957
67,758
124,1044
6,246
5,1223
56,1261
128,1477
18,1553
35,498
56,995
29,1366
30,709
17,1500
91,1561
45,1542
124,513
36,1018
79,1069
148,1600
28,298
122,1173
116,1310
88,828
75,213
32,1185
52,393
88,355
121,577
69,524
144,888
64,853
85,1301
31,1572
88,1492
145,1229
140,1154
68,337
81,553
114,1433
88,1092
100,480
77,1099
102,856
76,566
84,706
128,887
35,1018
84,245
96,1229
14,295
5,1023
111,618
27,982
123,1407
11,899
133,1517
76,844
67,682
34,1154
19,1106
127,1184
61,1372
107,235
136,1350
65,501
99,511
128,1386
67,1329
121,1585
57,193
98,1381
132,314
95,1499
102,1271
149,455
90,269
36,1100
112,1432
144,748
62,1018
134,550
66,1048
14,1342
131,1599
98,978
116,1050
110,754
111,722
99,1106
120,1010
141,674
139,709
114,1299
87,454
91,414
5,1588
25,404
32,1173
13,1018
98,1384
93,209
94,753
22,1424
110,1135
71,339
27,1328
84,1132
95,293
52,171
128,189
127,868
100,1452
85,1200
148,577
109,1130
37,1599
68,1131
20,1099
37,268
95,224
22,1400
78,1049
106,1223
85,184
22,266
103,484
137,1414
109,1561
89,917
133,1168
32,1471
140,467
135,170
128,1610
60,981
91,1097
86,1022
83,801
45,734
68,1486
61,1437
148,721
88,539
1,1345
1,619
1,1162
1,404
1,831
1,1289
1,1021
1,1365
1,183
1,702
1,1622
1,1140
1,1506
1,1258
1,1471
1,736
1,1186
1,1226
1,1508
1,1523
1,1611
1,1461
1,962
1,1119
1,1557
1,1354
1,1549
1,665
1,1500
1,862
1,1358
1,879
1,1014
1,817
1,1639
1,942
1,1357
1,175
1,840
1,389
1,1332
1,774
1,1497
1,835
1,1234
1,613
1,1395
1,950
1,1573
1,893
1,1138
1,594
1,1488
1,804
1,1109
1,456
1,1369
1,787
1,1099
1,551
1,295
1,826
1,724
1,1116
1,1009
1,679
1,452
1,1341
1,1049
1,1242
1,485
1,1129
1,977
1,754
1,280
1,1389
1,1064
1,543
1,551
1,1450
1,1318
1,679
1,778
1,1092
1,568
1,184
1,1342
1,1608
1,221
1,1061
1,222
1,956
1,912
1,683
1,1592
1,1643
1,693
1,292
1,1294
1,1275
1,475
1,1279
1,1020
1,449
1,1416
1,1537
1,733
1,940
1,850
1,1500
1,734
1,822
1,1091
1,1112
1,976
1,688
1,1093
1,305
1,407
1,523
1,576
1,1571
1,440
1,437
1,774
1,476
1,1598
1,1141
1,1576
1,1335
1,260
1,343
1,239
1,1135
1,1145
1,309
1,193
1,1014
1,1536
1,683
1,1303
1,1312
1,556
1,404
1,644
1,873
1,919
1,953
1,803
1,1005
1,188
1,1498
1,1025
1,1629
1,1317
1,180
1,662
1,508
1,719
1,1008
1,1532
1,837
1,366
1,1599
1,175
1,1235
1,425
1,333
1,1268
1,721
1,885
1,431
1,176
1,1253
1,677
1,1050
1,1075
1,342
1,411
1,627
1,618
1,766
1,306
1,577
1,1511
1,1468
1,980
1,899
1,1316
1,874
1,1441
1,880
1,1484
1,239
1,1018
1,795
1,1473
1,263
1,779
1,1081
1,578
1,993
1,457
1,1036
1,675
1,1245
1,196
1,308
1,446
1,326
1,1607
1,719
1,1281
1,1212
1,1300
1,1169
1,728
1,229
1,923
1,1488
1,278
1,944
1,1100
1,677
1,790
1,326
1,1546
1,1343
1,954
1,1018
1,1326
1,563
1,740
1,1499
1,337
1,1025
1,1234
1,357
1,1595
1,1406
1,1057
1,285
1,322
1,452
1,1607
1,1316
1,580
1,1043
1,647
1,978
1,852
1,288
1,477
1,1390
1,574
1,1461
1,366
1,323
1,731
1,1431
1,863
1,1350
1,598
1,215
1,201
1,1459
1,1320
1,1123
1,1636
1,199
1,710
1,1434
1,1458
1,1518
1,755
1,1096
1,320
1,632
1,1472
1,1153
1,217
1,1245
1,251
1,1481
1,703
1,395
1,1024
1,984
1,1399
1,579
1,1330
1,682
1,1520
1,744
1,1240
1,1132
1,570
1,695
1,1440
1,1270
1,655
1,809
1,1040
1,251
1,547
1,1228
1,1397
1,1236
1,1438
1,1237
1,321
1,352
1,612
1,501
1,378
1,952
1,1503
1,720
1,255
1,909
1,187
1,1250
1,850
1,1472
1,591
1,1273
1,929
1,441
1,687
1,1257
1,1311
1,1340
1,1056
1,1283
1,1142
1,1003
1,850
1,1161
1,1384
1,504
1,1133
1,1312
1,1242
1,1233
1,1341
1,593
1,1037
1,1364
1,1015
1,632
1,1224
1,339
1,860
1,661
1,994
1,199
1,1388
1,1032
1,574
1,857
1,783
1,1392
1,1357
1,400
1,691
1,1644
1,1111
1,549
1,849
1,713
1,600
1,485
1,712
1,1175
1,802
1,241
1,1461
1,173
1,604
1,1615
1,590
1,482
1,774
1,442
1,718
1,1356
1,589
1,594
1,438
1,1456
1,160
1,1321
1,231
1,1557
1,493
1,895
1,668
1,542
1,1107
1,1377
1,1161
1,633
1,398
1,638
1,529
1,1079
1,1177
1,1314
1,1388
1,977
1,1292
1,1499
1,943
1,841
1,543
1,341
1,451
1,632
1,1007
1,1357
1,1316
1,1158
1,1369
1,1196
1,688
1,862
1,1198
1,383
1,494
1,1240
1,312
1,1311
1,675
1,204
1,607
1,1208
1,1146
1,442
1,1167
1,382
1,230
1,1393
1,846
1,1466
1,1219
1,633
1,1189
1,674
1,1139
1,740
1,490
1,1596
1,787
1,365
1,1544
1,530
1,628
1,157
1,1323
1,1554
1,750
1,1176
1,1449
1,1292
1,1610
1,1245
1,495
1,780
1,207
1,881
1,208
1,1156
1,1069
1,1140
1,1442
1,915
1,1290
1,326
1,1332
1,1235
1,875
1,266
1,780
1,899
1,578
1,1447
1,179
1,1219
1,1180
1,245
1,1388
1,640
1,1454
1,1219
1,240
1,246
1,491
1,220
1,1392
1,627
