Left,Right
215,142
950,58
1016,6
1046,129
1342,130
399,46
1426,92
1004,73
664,64
295,54
265,32
631,79
191,44
945,50
1154,77
254,117
1053,43
717,140
1508,75
192,35
258,84
992,60
439,96
1430,142
426,139
237,3
880,58
579,90
1011,17
676,100
1414,147
808,47
212,13
263,105
158,146
1337,118
299,87
1010,90
250,25
478,2
1637,118
1119,12
1021,12
409,50
1061,91
445,49
185,143
1158,86
1500,27
1058,149
174,49
264,115
351,87
846,72
1159,89
163,110
1221,108
1563,70
1148,126
1062,144
308,70
637,113
196,87
886,11
1360,103
277,13
1395,32
748,28
1280,6
310,30
1038,116
345,114
1487,45
952,90
228,66
1614,142
1420,124
758,17
1335,50
689,27
373,16
949,132
718,133
1386,65
562,127
1316,59
668,72
507,93
158,85
1013,86
325,63
206,52
1597,103
773,66
886,121
320,120
1443,145
1156,9
1648,25
922,76
561,88
377,47
1537,122
263,90
494,43
1044,29
1056,125
927,22
1284,124
232,37
1412,141
1107,50
178,66
1410,19
1231,68
1008,50
762,66
600,75
325,5
846,51
1528,91
954,49
1496,118
481,39
635,109
949,99
230,20
962,43
784,131
1526,88
1442,141
715,93
1416,62
575,50
471,14
1055,37
1286,21
1563,110
421,102
1281,100
1341,45
1184,131
539,138
1513,34
666,114
979,111
581,147
889,129
600,14
769,22
857,53
1143,84
541,53
290,130
1192,68
248,90
1276,76
472,42
282,48
235,23
831,44
1314,113
1025,59
535,61
1535,7
802,120
378,139
468,23
1438,105
1094,31
1030,118
615,71
704,143
1069,90
1587,62
1526,133
1430,76
1117,102
283,134
1573,86
1298,133
227,140
692,84
1228,119
231,126
508,121
1324,103
750,142
336,70
253,32
822,2
173,12
1479,64
888,87
1580,52
1492,18
1435,101
590,70
1560,71
368,6
310,6
1143,115
1235,125
372,23
1313,1
1565,24
912,119
636,75
1481,72
310,136
809,22
1184,46
242,31
1468,1
1554,118
1216,18
297,43
753,32
1287,9
880,74
331,73
953,46
374,93
1591,59
1507,149
1446,18
350,65
427,138
1016,69
456,96
1360,132
1381,116
947,17
1327,81
1644,93
1142,123
1480,132
1072,128
914,55
398,41
639,74
1019,88
680,23
737,136
1018,108
1166,35
833,16
1076,51
582,74
1567,146
1025,105
1446,1
878,44
156,123
896,29
839,17
172,30
1400,6
199,129
437,92
806,105
902,43
1416,20
1073,142
847,81
1581,102
1430,31
1093,103
767,130
1058,48
166,102
766,111
685,105
878,46
195,104
1037,105
1476,54
822,112
833,135
327,12
857,34
441,136
720,20
1564,89
626,46
162,82
750,64
1279,50
318,31
1079,46
1649,2
1010,99
1297,15
586,35
1420,68
1147,77
682,85
994,115
1147,39
1426,35
795,127
993,39
1624,21
341,54
743,62
1214,13
1192,136
1284,44
530,51
849,14
1512,124
254,23
1434,141
940,104
1453,128
586,9
1031,97
933,142
1486,63
459,82
1293,88
463,48
1146,136
855,15
302,31
394,62
1531,53
1042,134
962,15
347,114
1513,121
1410,121
637,92
568,88
1180,106
1565,117
417,71
884,130
569,16
539,103
169,29
1307,24
1353,141
1418,57
203,100
1088,109
906,47
1115,134
658,30
1150,68
1391,26
1514,127
328,105
1059,65
1410,66
649,126
1294,23
480,131
496,131
1381,133
1152,27
796,89
1519,7
980,112
1276,141
1228,132
1087,19
1245,70
937,63
178,114
558,124
1533,79
564,3
1210,77
1317,70
1408,70
1155,47
931,55
267,48
197,122
374,31
431,131
1429,136
390,134
1105,130
1377,72
221,46
583,134
789,46
529,127
1619,130
544,64
1283,35
1505,59
851,27
387,65
910,142
316,28
742,30
1484,104
1006,123
362,67
903,97
1007,122
1493,78
999,37
664,35
637,6
880,29
1171,78
747,42
1177,95
697,149
194,78
1121,3
157,143
322,138
1444,139
667,124
231,143
1525,125
1045,29
461,86
607,86
1574,69
1330,96
644,54
1013,50
1643,13
244,38
419,65
729,54
1275,129
1272,56
940,26
728,148
1042,45
765,3
1212,23
459,56
1284,101
475,19
1038,81
675,111
291,116
527,103
500,114
607,94
1189,34
955,48
499,37
297,55
1626,68
1057,44
1107,8
166,122
596,73
945,21
273,22
1358,17
720,141
270,24
624,89
1381,95
587,54
1362,70
387,128
255,57
298,109
201,98
349,143
385,82
1113,91
691,103
805,138
1094,50
797,23
1579,49
805,101
1512,41
1354,111
675,80
730,61
1267,38
1615,59
875,89
362,132
296,97
713,100
704,64
468,129
559,13
1216,126
646,26
1286,100
920,24
712,81
1349,142
334,35
1491,15
1583,52
329,126
410,93
1130,16
1007,95
1079,11
219,56
1390,29
1029,16
560,25
521,46
1293,31
716,142
1168,58
946,129
1421,7
769,20
1318,101
208,131
439,64
1132,31
1127,70
639,64
1064,63
159,121
1153,55
348,21
756,102
1107,17
1252,22
151,35
151,52
151,139
151,6
151,113
151,114
151,35
151,147
151,96
151,39
151,51
151,27
151,25
151,52
151,96
151,17
151,55
151,23
151,76
151,81
151,46
151,53
151,139
151,96
151,73
151,105
151,145
151,59
151,13
151,91
151,149
151,116
151,26
151,2
151,126
151,104
151,50
151,6
151,55
151,17
151,140
151,80
151,28
151,136
151,92
151,36
151,141
151,42
151,5
151,1
151,114
151,13
151,17
151,31
151,89
151,74
151,109
151,91
151,95
151,117
151,2
151,90
151,68
151,8
151,131
151,12
151,117
151,18
151,50
151,65
151,81
151,118
151,87
151,14
151,5
151,145
151,44
151,30
151,16
151,109
151,120
151,118
151,74
151,116
151,55
151,21
151,72
151,46
151,31
151,134
151,102
151,121
151,120
151,36
151,44
151,4
151,17
151,100
151,25
151,33
151,27
151,138
151,78
151,76
151,98
151,81
151,97
151,20
151,137
151,87
151,69
151,54
151,97
151,103
151,77
151,84
151,8
151,126
151,66
151,150
151,95
151,127
151,7
151,126
151,133
151,24
151,6
151,82
151,115
151,5
151,111
151,61
151,54
151,78
151,136
151,32
151,76
151,10
151,45
151,46
151,112
151,65
151,141
151,80
151,83
151,148
151,27
151,134
151,45
151,103
151,46
151,116
151,60
151,127
151,75
151,127
151,70
151,143
151,81
151,5
151,5
151,114
151,134
151,138
151,86
151,91
151,114
151,97
151,132
151,69
151,4
151,8
151,120
151,119
151,72
151,96
151,124
151,145
151,86
151,120
151,1
151,2
151,19
151,49
151,60
151,3
151,84
151,30
151,106
151,21
151,117
151,117
151,150
151,138
151,31
151,77
151,7
151,87
151,146
151,92
151,96
151,93
151,46
151,105
151,43
151,124
151,68
151,53
151,79
151,95
151,98
151,115
151,91
151,53
151,28
151,64
151,28
151,131
151,146
151,82
151,29
151,32
151,73
151,133
151,49
151,130
151,73
151,31
151,14
151,34
151,124
151,140
151,109
151,40
151,75
151,119
151,9
151,73
151,142
151,121
151,84
151,57
151,107
151,111
151,68
151,136
151,90
151,3
151,85
151,86
151,138
151,145
151,35
151,48
151,101
151,3
151,114
151,121
151,41
151,139
151,11
151,144
151,80
151,82
151,119
151,143
151,100
151,47
151,5
151,33
151,76
151,68
151,96
151,142
151,9
151,75
151,101
151,35
151,120
151,79
151,94
151,50
151,24
151,17
151,84
151,25
151,55
151,48
151,83
151,142
151,47
151,40
151,5
151,52
151,46
151,52
151,139
151,33
151,90
151,10
151,99
151,149
151,67
151,90
151,126
151,81
151,53
151,150
151,104
151,69
151,18
151,107
151,66
151,149
151,55
151,141
151,35
151,144
151,109
151,72
151,68
151,130
151,118
151,45
151,92
151,146
151,32
151,89
151,116
151,141
151,102
151,70
151,126
151,39
151,124
151,92
151,134
151,6
151,128
151,49
151,67
151,146
151,66
151,130
151,55
151,90
151,114
151,49
151,35
151,102
151,116
151,46
151,10
151,10
151,48
151,19
151,73
151,57
151,2
151,87
151,85
151,92
151,101
151,48
151,125
151,53
151,93
151,15
151,63
151,124
151,77
151,22
151,89
151,63
151,132
151,97
151,89
151,118
151,17
151,34
151,89
151,96
151,88
151,95
151,48
151,56
151,24
151,68
151,87
151,98
151,5
151,96
151,89
151,102
151,114
151,43
151,15
151,42
151,111
151,14
151,96
151,145
151,69
151,93
151,33
151,16
151,129
151,68
151,71
151,138
151,12
151,73
151,68
151,44
151,23
151,40
151,93
151,79
151,47
151,64
151,17
151,100
151,83
151,140
151,27
151,8
151,2
151,32
151,139
151,44
151,25
151,38
151,74
151,73
151,136
151,125
151,134
151,150
151,44
151,142
151,107
151,69
151,32
151,3
151,26
151,8
151,140
151,47
151,93
151,89
151,34
151,98
151,56
151,75
151,72
151,85
151,130
151,87
151,122
151,130
151,89
151,33
151,19
151,40
151,12
151,106
151,28
151,30
151,30
151,42
151,24
151,62
151,49
151,139
151,116
151,91
151,76
151,120
151,35
151,114
151,112
151,112
151,88
151,80
151,145
151,121
151,150
151,119
151,23
151,110
151,147
151,125
151,136
151,122
151,12
151,149
151,139
151,57
151,65
151,125
